alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,5,13,1000,constant,-0.0090333333333333,-0.0332264874853419,0.0151598208186752,uncertain,60,0.95,mixture/0.1/5/5/13
0.1,5,14,400,constant,0.2453333333333336,0.2273898777857837,0.2623818920905243,separated,60,0.95,mixture/0.1/5/5/14
0.1,5,14,1000,constant,0.2491000000000001,0.2382837207551976,0.2599162792448025,separated,60,0.95,mixture/0.1/5/5/14
0.1,5,15,400,constant,0.2225000000000002,0.1863494354759751,0.2586505645240253,separated,60,0.95,mixture/0.1/5/5/15
0.1,5,15,1000,constant,0.2528333333333331,0.2326922264583151,0.2729744402083511,separated,60,0.95,mixture/0.1/5/5/15
0.1,5,16,400,constant,-0.0820833333333337,-0.354324691121184,0.1901580244545165,uncertain,60,0.95,mixture/0.1/5/5/16
0.1,5,16,1000,constant,-0.0040000000000003,-0.1780667528319497,0.170066752831949,uncertain,60,0.95,mixture/0.1/5/5/16
0.1,5,17,400,constant,0.0453333333333331,0.004679292827357,0.0859873738393092,separated,60,0.95,mixture/0.1/5/5/17
0.1,5,17,1000,constant,0.0578333333333334,0.0330602755408694,0.0826063911257973,separated,60,0.95,mixture/0.1/5/5/17
0.1,5,18,400,constant,0.3176666666666665,0.2760353492081039,0.3499544449992749,separated,60,0.95,mixture/0.1/5/5/18
0.1,5,18,1000,constant,0.3344666666666666,0.3217439244784466,0.3471894088548866,separated,60,0.95,mixture/0.1/5/5/18
0.1,5,19,400,constant,0.1405000000000001,0.1085530761385871,0.1724469238614132,separated,60,0.95,mixture/0.1/5/5/19
0.1,5,19,1000,constant,0.1509000000000001,0.1326333748474499,0.1691666251525503,separated,60,0.95,mixture/0.1/5/5/19
0.1,6,0,400,constant,0.3815000000000002,0.3590981067411718,0.4039018932588286,separated,60,0.95,mixture/0.1/6/5/0
0.1,6,0,1000,constant,0.3895333333333334,0.3755822833736057,0.4034843832930611,separated,60,0.95,mixture/0.1/6/5/0
0.1,6,1,400,constant,0.2705833333333333,0.2265909156403408,0.3145757510263258,separated,60,0.95,mixture/0.1/6/5/1
0.1,6,1,1000,constant,0.2866666666666666,0.2601808242324422,0.3033088483431002,separated,60,0.95,mixture/0.1/6/5/1
0.1,6,2,400,constant,0.2083333333333331,0.171172679464416,0.2316590728820932,separated,60,0.95,mixture/0.1/6/5/2
0.1,6,2,1000,constant,0.213033333333333,0.1910158460707004,0.2279681255095376,separated,60,0.95,mixture/0.1/6/5/2
0.1,6,3,400,constant,-0.044,-0.0760296334419235,-0.0119703665580766,nonseparated,60,0.95,mixture/0.1/6/5/3
0.1,6,3,1000,constant,-0.0429666666666667,-0.059696952912055,-0.0262363804212785,nonseparated,60,0.95,mixture/0.1/6/5/3
0.1,6,4,400,constant,0.2206666666666668,0.1431610678261472,0.2981722655071863,separated,60,0.95,mixture/0.1/6/5/4
0.1,6,4,1000,constant,0.2773333333333333,0.2480210442212314,0.3066456224454352,separated,60,0.95,mixture/0.1/6/5/4
0.1,6,5,400,constant,0.1084999999999999,0.0505596391246668,0.1664403608753329,separated,60,0.95,mixture/0.1/6/5/5
0.1,6,5,1000,constant,0.1249999999999999,0.0876687077352756,0.1623312922647242,separated,60,0.95,mixture/0.1/6/5/5
0.1,6,6,400,constant,0.1688333333333335,0.1470158936492647,0.1906507730174023,separated,60,0.95,mixture/0.1/6/5/6
